GAP,(h0-h1)/rd,h0+h1,h2,rs,w0,w1,rd
0.1625060674,1.1999970586,64.6453943708,0.0321400415,52.8248785691,33.7511539242,33.3341865237,2.0132044611
0.1983891256,1.1383962221,62.1892389563,0.0036969358,51.7678312361,33.5972051073,40.7233307777,2.6417006992
0.2547439331,1.190453951,60.4774331849,0.7268539913,157.8929010606,33.5605510618,41.5625039975,2.820821461
0.1629431035,0.8000001058,63.7911875691,0.1450783009,50.2183136502,33.779431436,33,2
0.1670976693,0.8000048412,63.0163351498,0,58.2286619419,33.5222173336,34.8236310223,2
0.179027039,0.8052598975,60.5574954059,9.07983324183181E-05,59.4904683777,33.4210379219,33.2933078791,2.1588399952
0.2222746638,1.1999983567,57.8657415774,1,50,33.6497336969,36.8082020419,2.1662935926
0.1718459897,1.199998921,65.3434679812,0.7967211773,50,32.3622670952,33.573883639,2.5137789427
0.1814287821,0.9965051138,65.3058257351,0.0094029941,51.1117587294,32.9733412949,37.2398175797,2.7845070566
0.1770763149,1.1999998734,65.7695260899,0.4508737403,51.9721383946,33.4318275357,33,2.1587284861
0.1811339893,1.1999897767,65.9600204465,0.9556948263,50,33.1532835667,33.2840225188,2
0.215248102,0.9261865486,59.8785897015,0.1436101273,146.4971233785,33.1092238799,37.6439252562,2.2247179945
0.2369816434,0.9313100682,58.9137964748,0.7466876393,95.9719176329,33.7494474336,40.1273459955,2.0178957768
0.1656717025,1.1973832182,64.0544154168,0.6650897036,56.3502685386,33.3789107772,36.3127231324,2.0443213254
0.1774429142,0.8000041921,59.9779603673,0.3350195581,50,33.8046646846,35.0901383694,2.0198200311
0.198428205,0.800001776,64.5409360499,0.0469293747,180.4942275887,33.1266117487,33.4396195822,2.6295275077
0.2520848793,1.1940929142,65.3605894032,0.3478374371,193.954637736,31.683487442,37.5289095136,2.4660132612
0.1641174859,0.9255420473,61.9462356647,0,50,33.4670300077,33,2
0.1594959019,0.8827816519,65.2408700415,0.6766961611,55.6977545645,33.226036422,33.5700451153,2.0192986999
0.1955291154,1.199999873,64.6073718635,0.3474438868,74.7260249717,32.526755066,33,3
0.1622133419,1.1999968188,63.886817272,0.3111368572,66.6019750178,33.3317357225,33.3382202504,2
0.1638881927,1.1999945031,65.8081403542,0.4334526207,50,33.0916217439,39.3482539901,2.126559446
0.2216244524,1.1927483151,64.985211344,0.0054804134,152.6898028518,32.2983050308,37.6555393846,2.7471420076
0.1732407053,1.1999975333,65.5320672548,0.7318025802,51.3151261425,32.7642785414,36.7795414331,2.2434188075
0.153844783,1.1999995602,65.9600008796,0.6509712297,50,32.9113054158,37.6973925226,2
0.178630861,0.8000133121,66.5628379876,0,50,34.1168396168,34.8982031107,2.246415135
0.2042497811,1.1999975324,65.9600049353,0.6779646387,74.1275426683,33.7980492429,42,2
0.2011565774,0.8000018866,66.1552937355,1,50,31.8341189064,35.6726553831,2.7558763316
0.1880524535,0.9557536973,63.5558313899,0,99.8582525483,33.4516695035,33,2.2936831569
0.2227541465,0.8018316039,66.4150170661,0.8899560157,190.6465242321,33.3094427267,35.2752494151,2.3169095742
0.2366836679,0.8000028819,57.9818930129,0.0591639984,138.4627906879,34.4155070945,37.4698050284,2.6600993952
0.1944935212,0.9513739725,66.3059715865,0.527644592,76.253132019,32.9722328975,40.2068133944,2.0449227647
0.1658871044,1.199998559,61.9310428349,0.4904970728,52.1122743826,33.3836507619,36.6946786148,2.0002735344
0.1766786348,0.8000000293,66.6676003684,0.563022478,119.1650476256,33.2072657333,33,2.1154994621
0.1909501296,1.1999947171,65.4669047966,0.8475281582,79.9428611746,32.5823720669,34.5390124072,2.4109232835
0.1941414979,0.8000013758,66.2880162424,0.157560873,50,32.6264598377,39.4863504638,2.589975243
0.2398618102,0.8000021556,65.3392659163,0.995288601,184.5134517015,32.8852120276,39.8084696645,2.2215006134
0.2408437873,0.834427345,65.7351684759,0.9057866065,174.6017924428,33.5248269228,34.0583786747,2.9593678664
0.2714897959,0.8848758805,64.2109714908,0.9843308044,196.6471372542,32.9371577298,38.5444558383,2.9692782616
0.3115481528,0.8000021141,57.6501110758,0,182.6818862154,35.1835707726,35.0248790236,2.9373533929
0.2033235971,1.1999968296,60.5616014639,0.9707416838,50.0319866234,33.6155913987,35.7240943074,2.3207901954
0.1786257874,1.1554622797,63.6076782338,0.0477035423,50.4639781751,33.7956108073,40.7879126761,2.3458395154
0.2009392355,1.1213055092,61.0890647911,0.5691423047,50,32.7984246629,36.9454353749,2.8113900617
0.1970005928,1.1999953565,65.9600092871,0.4914646014,200,33.0249911557,37.6306582537,2
0.3394650499,0.9373758795,65.4321931892,0.3543451973,161.5755249358,30.7082626441,38.6859043448,2.9892644254
0.2484380094,1.1999997681,64.7600006956,1,200,32.966890926,35.3337595292,3
0.1852192778,0.8000009166,65.4282524159,0.7327264286,50.1720616537,32.6725235658,33.5470784754,2.7112926802
0.1722044521,0.8000011829,65.4852239159,0.0663432371,105.4830528987,33.4286148604,33.2328678503,2.1601220581
0.2404645043,1.1999999879,65.9600000241,0.5286740966,178.837910222,32.7116804783,41.7116961562,2
0.1701845953,1.1447611465,64.3665857981,1,50,33.2074365708,36.7509842636,2
0.1849909457,1.1999974401,62.5082688664,0.0994702007,77.3204652668,32.8717303119,38.2645237649,2.0138129952
0.2362531184,1.199999259,59.6353992067,0.3979926504,124.4326657823,33.6791545892,40.7569768241,2.8013987498
0.2120253872,0.9224473718,65.4621959191,0.046877929,151.0586169664,32.1019825367,34.8492996833,2.6821824236
0.2330018498,0.8000012466,59.1933496367,0.1663844954,134.3505035567,34.2390207202,35.2982966917,2.9559173061
0.1645412053,0.9816615592,65.5981602776,0.0205351119,56.4152230428,33.5357730947,37.4438757272,2.2087146391
0.1572511504,1.1999706408,62.9935587425,0.3648490471,50,33.3033344249,35.197936534,2
0.1696263129,0.8000085177,62.0154807392,0.2355627986,65.8465653305,33.4072802579,34.6784850888,2
0.1577041358,0.8000063028,66.7599873945,0,69.0152807623,33.5545623052,33,2
0.1453681256,0.8000064211,66.7599871579,0.6961820401,50,32.668066,33.2630963376,2
0.1478224358,1.0697881975,66.2204236049,0.7224493833,50,32.7961702935,34.4640362721,2
0.1716063196,1.1180261471,65.753140499,0.4463838282,50.8923265341,32.7924963185,38.4166217217,2.0121338383
0.2001896047,0.8308691157,64.2844055618,0.0372132761,50.4398519739,32.4675583299,38.3805597461,2.9697331579
0.1970338154,1.1999991066,63.7646652508,0.2476960965,139.369395765,32.6442124067,35.1769522204,2.477382209
0.1833546285,1.1999975472,63.4199131557,0.6893911893,93.8736437406,33.1586494202,35.584425479,2.1241466708
0.1733672362,1.1995210252,62.0039075526,0.5560732418,50.6513653875,33.4465424532,34.7746051883,2.1252873589
0.1580389399,0.8000013423,66.6425814418,0.8672743319,50,32.7799479069,34.4195959526,2.1467695958
0.1671943983,1.1317229648,65.7579338018,0.0264533016,61.2081037717,33.8416648402,36.8540186445,2.084052348
0.2149393865,0.8000008346,58.6323314507,0.0232671482,108.1894899103,34.213448046,33.5924967734,2.6550698875
0.2047436376,0.8000036799,59.0079096488,0.0019397713,50,34.3496164553,35.2380248636,2.8112115679
0.2179722929,0.8000030581,65.9599908257,0.5459302644,180.2796842323,32.5926914137,33,3
0.184079569,0.9504788059,64.9012096219,1,50,32.8421840834,34.7176783927,2.394959014
0.1553847429,1.1999861456,65.1140451636,0.5470355142,62.4109430111,32.9964765531,34.9207598218,2
0.183296092,0.9722080305,64.6680063144,0.4645573571,111.4084954406,33.2999896015,33,2.3069810041
0.2152992792,0.9183458008,59.7078630059,0.445823328,79.0777172744,33.6288439254,35.5854408593,2.4668894932
0.1855549884,1.199999624,65.3426039183,0.0671634809,51.8787390248,33.9586297541,40.8595055207,2.4026434019
0.2601284097,1.1999980616,61.1777331859,0.9778880536,138.3158109496,33.5601039058,37.0318811416,2.996416887
0.1624204555,0.8000041168,66.6744989788,0.6144002257,50,33.1047571975,37.8116580708,2.1068654347
0.2256485408,0.800001333,66.6716278733,1,86.8784778409,33.4638240568,41.736828717,2.1104616419
0.273643996,1.1999932308,62.0478159321,0.0034295888,112.7756085297,32.1816927877,40.3041985523,3
0.216753618,0.8000007576,59.423776897,0,50,33.9832063348,33,2.9990816912
0.1834915337,1.199999264,65.7755451977,0.660584382,137.6758801405,32.972397707,34.8361502152,2.1537136561
0.1849191722,0.884198285,65.7714866585,0.2393507108,50,33.0754094067,33,2.9275258564
0.1882759219,0.8000033673,63.1515122616,0,158.7160689386,32.6960615031,35.0370153247,2.2349462976
0.1649969692,1.1999951993,65.6384643221,0.391714441,61.3342034076,32.7651223872,37.4548735029,2.2679554714
1.1491540707,1.1999958461,57.5999875383,0,200,36.650384702,42,3
0.1661668374,0.80000907,60.3961753186,0.0066986141,79.2854788492,33.4081985775,35.2789616036,2
0.1591392538,1.1289366422,66.1021267157,0.1868370918,67.2607019378,33.3051343868,33.0791542243,2
0.2486306965,1.1999995261,60.9518405688,0.2243743188,177.4937213787,33.2345367962,40.5697310007,3
0.2180510815,0.8000037385,61.4666851939,0,198.488816204,32.881904543,38.6485587467,2.0738914012
0.186332565,1.1999945114,65.0638331001,0,86.0682767766,32.1167290229,33.1325166491,2.7468183134
0.2108050143,1.1850631847,61.7717372405,0.0411073825,137.3826947309,32.4752962164,38.3600972568,2.019464171
0.2269367092,0.9418285165,63.2968070503,0.5414459524,116.3730140088,33.38403639,33,3
0.2707134088,1.1999951204,60.4563125567,0.9469300589,50,34.1724861788,33.1093624946,3
0.1527866005,0.8000177806,65.4067696604,0,101.1885231846,33.2027500407,33.7120975873,2
0.2010330104,0.800008086,58.1661592968,0.0734318818,98.031917932,33.8871862731,36.166816727,2.2999409658
0.2239311542,0.8000044514,60.4697838204,0,137.838375198,33.7764343035,36.1609610531,2.9973320193
0.2052058462,1.1999968686,62.2841578456,1,89.0188865084,33.4008340661,39.1386684208,2.1704614825
0.3389154132,0.8000025349,65.9599923954,0,76.1036561333,30,36.7951000895,3
0.1636053779,1.1999747446,61.8471122057,0,50,33.5815583304,39.9497362314,2.1744151817
0.1750385923,1.1999999926,65.2479529105,0.2573657599,50,33.2637280239,36.1689879323,2.5933725906
0.1453706004,1.1101207033,66.1397585934,0.3640665689,50,33.1154457546,34.7761661404,2
0.2343994202,0.9792404848,66.0864746206,0.9917082119,197.313655953,34.180392323,33.2256951576,2.2599740362
0.2725572529,0.9805415312,57.8693866721,0.6630235282,165.2915133621,34.3056043442,37.9881711377,2.2634632477
0.1808068623,0.8000505446,66.6009503488,0.3545291207,164.2500537585,33.0463648783,33,2.1986731503
0.2043043918,1.1999780259,60.2343001373,0.7126209888,80.9691725652,33.3232515342,37.5894173793,2.1941533007
0.2623602049,0.8000015792,59.9543252287,0.6526668794,200,33.174951745,41.9260244631,2.0015914496
0.2715497598,0.800001764,61.7989253814,1,132.5218313921,33.4870956626,42,2.4025476101
0.2919288407,0.8000175504,60.9825350412,0.6228510213,200,33.638007877,42,2.9586889983
0.1852984959,0.9703702128,65.6145910487,0.5512347496,50,32.2527946684,34.2056227688,2.8292386918
0.1643418104,0.8010378082,66.343332029,0.659769688,63.0364764207,33.0419348331,35.4471433836,2.0422508047
0.187182513,1.1999900416,65.4281901176,0,64.6033650138,33.8674544946,36.3571583006,2.4431951773
0.2465662803,0.8000012401,58.6901505769,0.335230002,121.2570553879,33.3638838804,41.4065163481,2.0556324925
0.2302112163,1.1999980777,65.9600038445,0,132.4613562279,31.6863886938,37.7782585586,2
0.2434837743,0.8000048843,66.5361050205,0,137.9193375805,34.7607448647,39.2834700901,2.2798548051
0.212980039,0.8000023965,62.7763013729,0.4570842836,136.6096962521,32.7446411293,37.8067549208,2
0.2709737869,0.8000014548,60.099272206,0.0852118276,200,34.9055859328,33,3
0.1860923669,0.800001945,58.3745395529,0.0142647852,52.8305328673,34.1190681985,33.6770200955,2.0318206191
0.2186129907,1.1284381764,64.1853060396,0.0368779535,138.6711597406,33.9216399225,41.8697160794,2.4168553148
0.2098101161,1.0008997632,65.6097652217,0.0076810597,187.9335064029,32.6383918593,37.1319797074,2.4428772469
0.1673699968,0.800000036,66.6277442953,0.1641901219,50,33.3572581585,38.4791052704,2.1653195333
0.1812850828,0.8000049492,60.3718243945,0.210190651,78.7518695166,33.1937297167,37.4873113936,2.0423752987
0.2239893636,0.8000003616,60.4471991837,0.188330074,170.5977450058,33.1472742612,38.5863030414,2.1593094251
0.2258074122,1.1999995594,60.6735028186,0,162.9472228294,33.3773783218,40.0853167101,2.6659523639
0.196993709,1.0407335394,65.2377993817,0,141.1759394025,32.444352914,33,3
0.218981675,0.800002779,58.7336722813,0.0066476308,194.3948717092,34.467751872,34.7321505518,2.6045140731
0.1871091954,1.0259773889,62.3104983619,0,138.0990551332,33.2930158918,33,2.5264366863
0.148826675,0.8000139421,66.7599721158,0.0350580012,51.2481162426,33.4646960474,36.2299457153,2
0.165043814,0.8000245215,66.759950957,0,67.4449690805,33.660964411,35.0704357058,2
0.1870457668,0.8000019296,59.129044341,0,50,33.8978731114,36.6308577766,2
0.1508831643,1.1042189394,65.9626751648,0.3833541687,60.7326188906,32.6205146539,33.7290923733,2.1038852526
0.1512203869,1.1998736742,65.8681085015,0.4883576514,50,32.8650307134,35.1311966351,2.076794876
0.2102060029,0.8105276995,66.0378810631,0.9382667701,162.4331400613,33.3161107984,33.4723881879,2.6436037529
0.2529570558,0.8450552998,60.0826369804,0.4363880151,103.2016852204,33.1999271247,38.7413839227,3
0.1773120353,1.0602819929,65.940470765,0,200,33.4613288976,33,2.2819676759
0.1582743819,0.8000041369,62.77068862,0,101.157538011,33.216872597,33.5096842751,2
0.2333714959,0.8000043474,58.2213844645,0.0879036525,60.8383774459,34.3407049783,33.0114737357,2.6099388741
0.179073439,0.8000040987,64.6040805672,0.0045364591,165.3090609426,33.4233862071,33.0618013062,2.19505618
0.1365731911,0.8000009642,66.7599980715,0.3066163542,50,32.6366224714,33.0111970386,2
0.230333259,1.1818754993,62.8832256931,0.0723721499,199.3675501605,32.9517500803,37.8066515754,2.8663328829
0.2243115722,0.8000023999,58.3999952003,0.8036149045,50,34.155341349,34.1389055283,2
0.1659162615,1.1999963114,61.4176769639,0.1070413588,99.2308692648,33.2269297607,34.3054763138,2.1179700448
0.1429242182,1.0381019406,66.2837961187,0.1292151936,50,32.8791822146,34.7155697214,2
0.1955672488,1.199999224,65.8173929596,0.0360759254,78.4615227578,33.8855841478,42,2.1188405706
0.8312806351,1.1615829089,65.804749101,0.0205111357,168.2597289713,35.73235241,41.7524807807,2.1471178948
0.2264472421,1.1999922313,64.5065788446,0.0262991744,187.8540478482,33.2164999663,40.5701020067,2.5453001579
0.2095856046,0.839079634,65.6437676086,0.3376734601,195.6552632375,34.4135339441,33.1981618881,2.1081562346
0.2343218754,0.8000188943,64.9576019301,0,109.1652374333,33.019804656,41.2172206213,2.2399958221
0.2505506733,1.1999966123,65.0890120307,0.9713874889,197.9473913523,32.9042854928,38.5369731864,2.6984617215
0.2337656149,1.1999982235,64.7600053296,0,200,33.4367947261,38.487068095,3
0.2411574063,1.153816734,63.6686216222,0.271154247,152.9282459717,32.9653689625,41.6272596013,2.3823051564
0.1998635119,0.8100732755,60.5854747539,0,50,34.0725124395,34.301634461,2.7411787667
0.2031505927,0.8366222947,66.3896463921,0.8933157193,189.7892148887,33.7195753684,33.1103970447,2.0039560245
0.207922627,1.1999076355,65.6546413612,0.3136818716,200,33.1467517363,39.8395895029,2.2546390729
0.2240410213,0.800000321,58.7604514776,0.252553679,50,34.2068994172,33,2.1516690348
0.2163153618,0.8000264341,66.523651691,0.2256158451,153.6599302833,33.5531718242,40.2052120851,2.2953595415
0.2430305812,0.8104136133,66.5729021941,0.9516040639,185.4279273435,33.0199912059,41.556711434,2.0612821932
0.2087790427,0.8000080251,59.8436673487,0.78608119,50,33.364682747,41.8931591849,2
0.1639359226,0.8000006719,64.2948233717,0,142.9537659321,33.3303529145,33.9451211332,2
0.2371515844,1.1148608925,64.9647267441,0.999004398,110.1370988899,33.1903350971,41.3474605112,2.1604060258
0.1701883267,1.1999998716,65.4665834966,0.1680252382,95.2965765282,32.9411437793,33.2908750067,2.4111806776
0.1797205534,0.800000607,65.1479762145,0.2519489476,176.2658124864,33.248216237,33.7765068031,2
0.2365332544,0.8000036942,58.0186139618,0.2617881201,189.696333732,34.2842847477,36.7486305677,2.4767211107
0.2254403154,0.8000020958,58.7889609005,0.1853433318,80.1973518215,34.0516865023,36.8370086274,2.6017760509
0.1847046262,0.8000117896,58.3999764208,0,103.6699846201,33.7395711214,33.3691455604,2
0.2313136512,0.8000009673,66.0521686374,0.9793873612,198.7991672244,32.3586300279,36.995337431,2.7687454934
0.829325702,1.1429844899,57.1408969606,1,50,34.9873052574,33,2.5014364277
0.2382311015,0.8000016016,60.1240292703,0,120.5514600406,33.5386927561,41.7382951888,2.4731561088
0.1648263582,0.8000048594,61.5663046314,0,149.3423482792,33.1454068518,33.1191344575,2.012248255
0.2507520597,1.1999980791,58.1957317601,0.7329478306,50,33.9526776949,34.8722312689,3
0.2133900924,1.1999993135,62.4438027772,0,191.509226094,33.8601533915,33.7977396688,2.7887079295
0.1818684454,1.1999986958,65.5605342253,0.1993522803,53.0329478044,33.073369788,42,2
0.1879011609,0.8000042055,60.6641352188,0,116.6115937808,33.6425204024,33,2.1779235372
0.1582550273,1.1999978377,62.7894508374,0,140.3685511552,33.0499462877,33.1500723654,2.0593538204
0.2538971898,1.1999993371,61.5618496405,0.3247791755,73.2828793077,31.5287345594,37.5773413152,2.9165280195
0.180880091,0.8000150935,60.8002554317,0,188.0249179638,32.6901200971,35.7204521928,2
0.2169665876,0.8000020943,65.7165182458,0.0508514767,50,34.6677306528,41.8795078722,2.4736460221
0.2256800248,0.8000016604,58.25375398,0.6649361226,50,33.8486632535,35.2764487623,2.1828029947
0.194363429,0.8000014835,62.9025479407,0.1586194133,200,32.9698843148,35.1160527005,2
0.1732170206,0.9401882394,62.0319038719,0.1334087126,136.1785570954,33.1100978993,34.4139917383,2
0.1830458594,0.8000017093,66.2876825992,0.3561701648,135.3318639888,32.9838121702,33,2.5903912163
0.1821323519,1.1999999634,58.7878421398,0.5191131409,68.1178504715,33.8154041928,35.1875711487,2
0.1654705064,0.8000005169,64.0352549112,0,200,33.4158453689,33.0975582064,2
0.2804281776,1.1999976377,58.6849764332,0.8932680446,96.5623937021,34.6014900896,35.320138578,2.9878305305
0.1846422851,1.1999949509,58.4671776319,0.0310433113,93.8563908246,33.5245636667,34.4855733967,2.1705393977
0.1758280399,1.07217997,64.5163373432,0.1444913125,58.8196888519,33.720654265,33.3358763291,2.2430706654
0.1814995824,1.1999864814,65.2530008795,0.3983180752,50,32.7216929018,38.7575134162,2.5891951024
0.1989921642,1.1999997145,64.3558101401,1,118.8481966607,33.3631173934,37.6838261543,2
